,Title,URL,Index,Duration
61,Cigarettes After Sex - Sweet (LYRICS),https://www.youtube.com/watch?v=jUf1LpYlJ74,64,292
62,Tame Impala - Feels Like We Only Go Backwards (Official Video),https://www.youtube.com/watch?v=wycjnCCgUes,65,200
63,TWO DOOR CINEMA CLUB  | WHAT YOU KNOW,https://www.youtube.com/watch?v=YXwYJyrKK5A,66,192
64,Of Monsters And Men - Dirty Paws (Official Lyric Video),https://www.youtube.com/watch?v=mCHUw7ACS8o,67,275
65,listen before i go,https://www.youtube.com/watch?v=P4z1O3miesI,68,243
66,SALES - chinese new year,https://www.youtube.com/watch?v=gykWYPrArbY,69,186
67,Naive,https://www.youtube.com/watch?v=mjaDHD1E8Bs,70,204
68,Grimes | Oblivion,https://www.youtube.com/watch?v=S8HrvII7gU0,71,249
69,SAINT MOTEL - My Type (Official Video),https://www.youtube.com/watch?v=IyVPyKrx0Xo,72,209
70,Current Joys - A Different Age,https://www.youtube.com/watch?v=n1h1AOeVQ38,73,412
71,Dark Paradise,https://www.youtube.com/watch?v=4e97neNvxB4,74,243
72,Modest Mouse - Float On (Official Music Video),https://www.youtube.com/watch?v=CTAud5O7Qqk,75,214
73,Cannons - Fire for You (Official Video),https://www.youtube.com/watch?v=u4HQevc9JE0,76,235
74,Manchester Orchestra - I Know How To Speak,https://www.youtube.com/watch?v=g0YbQuuz01k,77,360
75,Hollow Coves - The Woods (Official Music Video),https://www.youtube.com/watch?v=2Q466ZPyNAo,78,242
76,Oh Ana,https://www.youtube.com/watch?v=2ECPxsVv7UQ,79,197
77,Phum Viphurit - Lover Boy [Official Video],https://www.youtube.com/watch?v=8HnLRrQ3RS4,80,312
78,ilomilo,https://www.youtube.com/watch?v=lH1F6m3slrQ,81,156
79,Tom Rosenthal - Go Solo (Official Music Video),https://www.youtube.com/watch?v=VePaI3jX4Sk,82,150
80,LANY - ILYSB (Official Lyric Video),https://www.youtube.com/watch?v=RPvhItA3lIM,83,210
81,Amber Run - I Found (Official Lyric Video),https://www.youtube.com/watch?v=CTspcr3Iaws,84,273
82,Peter Bjorn And John - Young Folks,https://www.youtube.com/watch?v=iArXv64tCJA,85,277
83,girl in red - girls,https://www.youtube.com/watch?v=_BMBDY01kPk,86,198
84,twenty one pilots: Tear In My Heart [OFFICIAL VIDEO],https://www.youtube.com/watch?v=nky4me4NP70,87,193
85,Crumb - Locket [Official Video],https://www.youtube.com/watch?v=BqnG_Ei35JE,88,318
86,Clairo - Pretty Girl,https://www.youtube.com/watch?v=mngtcfcaVrI,89,178
87,UPSAHL - Drugs (Lyric),https://www.youtube.com/watch?v=CRtMj9cummw,90,157
88,Clairo - Flamin Hot Cheetos,https://www.youtube.com/watch?v=f43ODtOUmBw,91,124
89,Boys will be Bugs-Cavetown- Clean Version,https://www.youtube.com/watch?v=57A9hMy9qfE,92,319
90,twenty one pilots: Guns For Hands [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Pmv8aQKO6k0,93,340
91,IV OF SPADES - Come Inside Of My Heart (Official Video),https://www.youtube.com/watch?v=HxwokFPIguU,94,266
92,Florence + The Machine - You've Got the Love,https://www.youtube.com/watch?v=PQZhN65vq9E,95,163
93,The Lumineers - Ophelia,https://www.youtube.com/watch?v=pTOC_q0NLTk,96,162
94,Joy Again - Looking Out For You,https://www.youtube.com/watch?v=ZVQDHFgfssM,97,181
95,Billie Eilish - b**** broken hearts (clean version),https://www.youtube.com/watch?v=cYw_I4Hc6l4,98,177
96,I Dare You || The xx Lyrics,https://www.youtube.com/watch?v=KqUolV8VRFA,99,233
97,Heavenly Cigarettes After Sex  Lyric Video,https://www.youtube.com/watch?v=N8GGZwfSx4c,100,290
