,Title,URL,Index,Duration
56,"KAROL G, Nicki Minaj - Tusa (Official Video)",https://www.youtube.com/watch?v=tbneQDc2H3I,57,204
57,"KAROL G, Nicki Minaj - Tusa (Official Video)",https://www.youtube.com/watch?v=tbneQDc2H3I,58,204
58,Don Omar - Danza Kuduro ft. Lucenzo,https://www.youtube.com/watch?v=7zp1TbLFPp8,59,235
59,Rihanna - Work (Explicit) ft. Drake,https://www.youtube.com/watch?v=HL1UzIK-flA,60,454
60,4 Non Blondes - What's Up (Official Music Video),https://www.youtube.com/watch?v=6NXnxTNIWkc,61,293
61,Ricky Martin - La Mordidita (Official Video) ft. Yotuel,https://www.youtube.com/watch?v=lBztnahrOFw,62,223
62,The Weeknd - Can't Feel My Face (Official Video),https://www.youtube.com/watch?v=KEI4qSrkPAs,63,218
63,twenty one pilots - Ride (Official Video),https://www.youtube.com/watch?v=Pw-0pbY9JeU,64,225
64,Shakira - La La La (Brazil 2014) ft. Carlinhos Brown,https://www.youtube.com/watch?v=7-7knsP2n5w,65,210
65,The Cranberries - Zombie (Official Music Video),https://www.youtube.com/watch?v=6Ejga4kJUts,66,307
66,Daddy Yankee - Limbo (Video Oficial),https://www.youtube.com/watch?v=6BTjG-dhf5s,67,255
67,Shakira - Can't Remember to Forget You (Official Video) ft. Rihanna,https://www.youtube.com/watch?v=o3mP3mJDL2k,68,206
68,"Chris Brown - Loyal (Official Video) ft. Lil Wayne, Tyga",https://www.youtube.com/watch?v=JXRN_LkCa_o,69,270
69,Pitbull - Rain Over Me ft. Marc Anthony,https://www.youtube.com/watch?v=SmM0653YvXU,70,234
70,Enrique Iglesias - El Perdedor (Pop) ft. Marco Antonio Solís,https://www.youtube.com/watch?v=tLcfAnN2QgY,71,262
71,System Of A Down - Chop Suey! (Official HD Video),https://www.youtube.com/watch?v=CSvFpBOe8eY,72,209
72,J Balvin - 6 AM ft. Farruko (Official Video),https://www.youtube.com/watch?v=yUV9JwiQLog,73,277
73,Ariana Grande - Break Free ft. Zedd,https://www.youtube.com/watch?v=L8eRzOYhLuw,74,248
74,Pharrell Williams - Happy (Official Music Video),https://www.youtube.com/watch?v=y6Sxv-sUYtM,75,247
75,Bon Jovi - It's My Life (Official Music Video),https://www.youtube.com/watch?v=vx2u5uUu3DE,76,267
76,Iggy Azalea - Fancy ft. Charli XCX (Official Music Video),https://www.youtube.com/watch?v=O-zpOMYRi0w,77,204
77,Marc Anthony - Vivir Mi Vida (Official Video),https://www.youtube.com/watch?v=YXnjy5YlDwk,78,327
78,Ylvis - The Fox (What Does The Fox Say?) [Official music video HD],https://www.youtube.com/watch?v=jofNR_WkoCE,79,225
79,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,https://www.youtube.com/watch?v=DUT5rEU6pqM,80,218
80,Nicki Minaj - Anaconda,https://www.youtube.com/watch?v=LDZX4ooRsWs,81,290
81,Rihanna - We Found Love ft. Calvin Harris,https://www.youtube.com/watch?v=tg00YEETFzg,82,276
82,Cyndi Lauper - Girls Just Want To Have Fun (Official Video),https://www.youtube.com/watch?v=PIb6AZdTr-A,83,267
83,Justin Timberlake - Mirrors (Official Video),https://www.youtube.com/watch?v=uuZE_IRwLNI,84,500
84,David Guetta & Showtek - Bad ft.Vassy (Lyrics Video),https://www.youtube.com/watch?v=oC-GflRB0y4,85,171
85,Europe - The Final Countdown (Official Video),https://www.youtube.com/watch?v=9jK-NcRmVcw,86,296
86,Imagine Dragons - Demons (Official Video),https://www.youtube.com/watch?v=mWRsgZuwf_8,87,236
87,Maroon 5 - One More Night (Official Music Video),https://www.youtube.com/watch?v=fwK7ggA3-bU,88,223
88,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Sv6dMFF_yts,89,252
89,Ariana Grande - Focus,https://www.youtube.com/watch?v=lf_wVfwpfp8,90,225
90,R.E.M. - Losing My Religion (Official Music Video),https://www.youtube.com/watch?v=xwtdhWltSIg,91,294
91,Jason Derulo - Wiggle feat. Snoop Dogg [Official Music Video],https://www.youtube.com/watch?v=hiP14ED28CA,92,224
92,will.i.am - Scream & Shout ft. Britney Spears (Official Music Video),https://www.youtube.com/watch?v=kYtGl1dX5qI,93,291
93,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",https://www.youtube.com/watch?v=EPo5wWmKEaI,94,266
94,Bon Jovi - Livin' On A Prayer (Official Music Video),https://www.youtube.com/watch?v=lDK9QqIzhwk,95,249
95,Lorde - Royals (US Version),https://www.youtube.com/watch?v=nlcIKh6sBtc,96,200
96,John Newman - Love Me Again,https://www.youtube.com/watch?v=CfihYWRWRTQ,97,235
97,No Doubt - Don't Speak (Official 4K Music Video),https://www.youtube.com/watch?v=TR3Vdo5etCQ,98,301
98,Rihanna - Only Girl (In The World) (Official Music Video),https://www.youtube.com/watch?v=pa14VNsdSYM,100,252
99,Rihanna - Man Down,https://www.youtube.com/watch?v=sEhy-RXkNo0,101,340
100,Bruno Mars - Locked Out Of Heaven (Official Music Video),https://www.youtube.com/watch?v=e-fA-gBCkj0,102,234
101,Avicii - The Nights,https://www.youtube.com/watch?v=UtF6Jej8yb4,103,191
102,Eminem ft. Rihanna - The Monster (Explicit) [Official Video],https://www.youtube.com/watch?v=EHkozMIXZ8w,104,318
103,Pitbull - International Love (Official Video) ft. Chris Brown,https://www.youtube.com/watch?v=CdXesX6mYUE,105,248
104,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),https://www.youtube.com/watch?v=TGtWWb9emYI,106,246
105,Taylor Swift - Wildest Dreams,https://www.youtube.com/watch?v=IdneKLhsWOQ,107,235
106,Maroon 5 - Animals (Official Music Video),https://www.youtube.com/watch?v=qpgTC9MDx1o,108,280
107,"Robin Thicke - Blurred Lines ft. T.I., Pharrell (Official Music Video)",https://www.youtube.com/watch?v=yyDUC1LUXSU,109,272
108,Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,https://www.youtube.com/watch?v=CvBfHwUxHIk,110,254
109,Katy Perry - This Is How We Do (Official),https://www.youtube.com/watch?v=7RMQksXpQSk,111,210
110,The Verve - Bitter Sweet Symphony (Official Music Video),https://www.youtube.com/watch?v=1lyu1KKwC74,112,275
111,Survivor - Eye Of The Tiger (Official HD Video),https://www.youtube.com/watch?v=btPJPFnesV4,113,245
112,The Black Eyed Peas - Where Is The Love? (Official Music Video),https://www.youtube.com/watch?v=WpYeekQkAdc,114,253
113,"Lil Wayne, Wiz Khalifa & Imagine Dragons w/ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain",https://www.youtube.com/watch?v=-59jGD4WrmE,115,298
114,Toto - Africa (Official HD Video),https://www.youtube.com/watch?v=FTQbiNvZqaY,116,271
115,Mariah Carey - All I Want For Christmas Is You (Official Video),https://www.youtube.com/watch?v=yXQViqx6GMY,117,235
116,Lil Wayne - Mirror ft. Bruno Mars (Official Music Video),https://www.youtube.com/watch?v=OZLUa8JUR18,118,242
117,Taylor Swift - Style,https://www.youtube.com/watch?v=-CmadmM5cOk,119,243
118,Britney Spears - ...Baby One More Time (Official Video),https://www.youtube.com/watch?v=C-u5WLJ9Yk4,120,237
119,The Black Eyed Peas - Pump It (Official Music Video),https://www.youtube.com/watch?v=ZaI2IlHwmgQ,121,226
120,"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",https://www.youtube.com/watch?v=qeMFqkcPYcg,122,214
121,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",https://www.youtube.com/watch?v=7F37r50VUTQ,123,257
122,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,https://www.youtube.com/watch?v=5jlI4uzZGjU,124,229
123,Selena Gomez & The Scene - Love You Like A Love Song,https://www.youtube.com/watch?v=EgT_us6AsDg,125,220
124,Eminem - The Real Slim Shady (Official Video - Clean Version),https://www.youtube.com/watch?v=eJO5HU_7_1w,126,268
125,Beyoncé - Drunk in Love (Explicit) ft. JAY Z,https://www.youtube.com/watch?v=p1JPKLa-Ofc,127,382
126,The Black Eyed Peas - My Humps,https://www.youtube.com/watch?v=iEe_eraFWWs,128,235
127,"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",https://www.youtube.com/watch?v=GxBSyx85Kp8,129,253
128,Bruno Mars - Treasure (Official Music Video),https://www.youtube.com/watch?v=nPvuNsRccVw,130,191
129,Iggy Azalea - Black Widow ft. Rita Ora (Official Music Video),https://www.youtube.com/watch?v=u3u22OYqFGo,131,330
130,"Daft Punk - Get Lucky (Official Audio) ft. Pharrell Williams, Nile Rodgers",https://www.youtube.com/watch?v=5NV6Rdv1a3I,132,249
131,Calvin Harris - Outside (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=J9NQFACZYEU,133,226
132,Bee Gees - Stayin' Alive (Official Video),https://www.youtube.com/watch?v=I_izvAbhExY,134,250
133,Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],https://www.youtube.com/watch?v=T3E9Wjbq44E,135,217
134,"Demi Lovato - Let It Go (from ""Frozen"") (Official Video)",https://www.youtube.com/watch?v=kHue-HaXXzg,136,230
135,Wisin & Yandel - Follow The Leader ft. Jennifer Lopez,https://www.youtube.com/watch?v=Xmap94TcDNs,137,298
136,Capital Cities - Safe And Sound (Official Music Video),https://www.youtube.com/watch?v=47dtFZ8CFo8,138,226
